Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
Barisal,1949.0,1.0,29.4,12.3,0.0,68.0,0.453703704,0.6,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-01,0.0
Barisal,1949.0,2.0,33.9,15.2,9.0,63.0,0.659259259,0.9,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-02,0.0
Barisal,1949.0,3.0,36.7,20.2,8.0,59.0,1.085185185,1.5,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-03,0.0
Barisal,1949.0,4.0,33.9,23.9,140.0,71.0,1.772222222,3.9,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-04,0.0
Barisal,1949.0,5.0,35.6,25.0,217.0,76.0,1.703703704,4.1,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-05,0.0
Barisal,1949.0,6.0,34.4,25.7,512.0,80.0,1.631481481,5.6,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-06,1.0
Barisal,1949.0,7.0,33.4,25.8,575.0,85.0,1.57037037,5.4,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-07,1.0
Barisal,1949.0,8.0,33.5,25.7,349.0,86.0,1.32962963,5.6,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-08,1.0
Barisal,1949.0,9.0,34.8,25.7,252.0,83.0,0.937037037,4.8,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-09,0.0
Barisal,1949.0,10.0,34.0,24.7,128.0,78.0,0.490740741,3.1,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-10,0.0
Barisal,1949.0,11.0,31.5,17.4,41.0,68.0,0.312962963,0.9,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-11,0.0
Barisal,1949.0,12.0,29.7,12.5,0.0,66.0,0.337037037,0.3,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1949-12,0.0
Barisal,1950.0,1.0,30.0,14.1,0.0,77.0,0.453703704,0.8,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-01,0.0
Barisal,1950.0,2.0,31.7,16.6,90.0,76.0,0.659259259,1.7,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-02,0.0
Barisal,1950.0,3.0,36.1,20.5,13.0,70.0,1.085185185,2.9,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-03,0.0
Barisal,1950.0,4.0,37.2,24.2,66.0,75.0,1.772222222,3.3,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-04,0.0
Barisal,1950.0,5.0,36.1,25.5,87.0,78.0,1.703703704,4.8,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-05,1.0
Barisal,1950.0,6.0,33.9,26.0,476.0,87.0,1.631481481,7.2,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-06,1.0
Barisal,1950.0,7.0,32.2,25.9,546.0,89.0,1.57037037,6.8,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-07,1.0
Barisal,1950.0,8.0,32.8,25.6,337.0,90.0,1.32962963,7.4,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-08,1.0
Barisal,1950.0,9.0,33.9,26.4,187.0,84.0,0.937037037,6.5,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-09,0.0
Barisal,1950.0,10.0,33.3,24.5,339.0,85.0,0.490740741,5.8,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-10,1.0
Barisal,1950.0,11.0,32.9,18.6,98.0,73.0,0.312962963,2.9,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-11,0.0
Barisal,1950.0,12.0,30.1,14.0,0.0,68.0,0.337037037,1.5,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1950-12,0.0
Barisal,1951.0,1.0,28.2,12.3,0.0,77.0,0.453703704,0.6,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-01,0.0
Barisal,1951.0,2.0,32.3,16.0,0.0,76.0,0.659259259,0.6,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-02,0.0
Barisal,1951.0,3.0,35.6,21.5,67.0,70.0,1.085185185,4.0,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-03,0.0
Barisal,1951.0,4.0,36.7,24.3,137.0,75.0,1.772222222,4.6,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-04,0.0
Barisal,1951.0,5.0,35.2,25.6,114.0,78.0,1.703703704,3.9,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-05,0.0
Barisal,1951.0,6.0,33.9,26.2,394.0,87.0,1.631481481,6.7,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-06,1.0
Barisal,1951.0,7.0,35.0,26.0,375.0,89.0,1.57037037,7.2,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-07,1.0
Barisal,1951.0,8.0,33.3,26.4,194.0,90.0,1.32962963,7.3,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-08,0.0
Barisal,1951.0,9.0,34.4,25.5,286.0,84.0,0.937037037,5.5,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-09,0.0
Barisal,1951.0,10.0,33.3,25.1,301.0,85.0,0.490740741,4.8,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-10,1.0
Barisal,1951.0,11.0,31.1,20.0,31.0,73.0,0.312962963,2.5,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-11,0.0
Barisal,1951.0,12.0,31.7,15.7,0.0,68.0,0.337037037,2.1,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1951-12,0.0
Barisal,1952.0,1.0,26.6,12.3,2.0,77.0,0.453703704,1.0,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-01,0.0
Barisal,1952.0,2.0,30.6,15.2,8.0,75.0,0.659259259,1.5,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-02,0.0
Barisal,1952.0,3.0,33.3,20.2,33.0,73.0,1.085185185,2.4,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-03,0.0
Barisal,1952.0,4.0,34.0,23.9,85.0,78.0,1.772222222,3.7,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-04,0.0
Barisal,1952.0,5.0,33.6,25.0,196.0,81.0,1.703703704,4.7,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-05,0.0
Barisal,1952.0,6.0,32.9,25.7,406.0,87.0,1.631481481,6.2,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-06,1.0
Barisal,1952.0,7.0,31.2,25.6,414.0,88.0,1.57037037,6.5,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-07,1.0
Barisal,1952.0,8.0,31.4,25.7,349.0,88.0,1.32962963,6.4,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-08,1.0
Barisal,1952.0,9.0,32.5,25.5,275.0,87.0,0.937037037,5.6,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-09,0.0
Barisal,1952.0,10.0,32.0,23.8,171.0,85.0,0.490740741,3.6,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-10,0.0
Barisal,1952.0,11.0,30.7,18.8,35.0,80.0,0.312962963,2.0,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-11,0.0
Barisal,1952.0,12.0,27.8,13.7,4.0,63.0,0.337037037,1.0,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1952-12,0.0
Barisal,1953.0,1.0,30.0,13.3,10.0,75.0,0.453703704,1.6,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-01,0.0
Barisal,1953.0,2.0,32.8,15.5,3.0,75.0,0.659259259,2.2,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-02,0.0
Barisal,1953.0,3.0,35.0,22.9,3.0,78.0,1.085185185,3.1,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-03,0.0
Barisal,1953.0,4.0,36.7,25.1,46.0,76.0,1.772222222,3.9,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-04,0.0
Barisal,1953.0,5.0,36.1,25.2,339.0,81.0,1.703703704,5.3,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-05,1.0
Barisal,1953.0,6.0,35.6,25.2,715.0,88.0,1.631481481,7.3,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-06,1.0
Barisal,1953.0,7.0,35.0,25.5,526.0,91.0,1.57037037,6.9,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-07,1.0
Barisal,1953.0,8.0,36.7,25.7,167.0,87.0,1.32962963,6.1,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-08,0.0
Barisal,1953.0,9.0,35.0,25.7,174.0,87.0,0.937037037,5.6,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-09,0.0
Barisal,1953.0,10.0,33.1,24.3,45.0,80.0,0.490740741,3.0,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-10,0.0
Barisal,1953.0,11.0,30.6,19.1,0.0,77.0,0.312962963,1.4,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-11,0.0
Barisal,1953.0,12.0,29.4,16.1,0.0,76.0,0.337037037,0.6,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1953-12,0.0
Barisal,1954.0,1.0,27.8,12.7,0.0,72.0,0.453703704,0.5,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-01,0.0
Barisal,1954.0,2.0,33.4,17.9,3.0,73.0,0.659259259,1.0,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-02,0.0
Barisal,1954.0,3.0,36.7,20.5,56.0,65.0,1.085185185,1.4,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-03,0.0
Barisal,1954.0,4.0,37.1,25.6,14.0,72.0,1.772222222,3.0,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-04,0.0
Barisal,1954.0,5.0,37.1,26.3,70.0,74.0,1.703703704,3.8,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-05,0.0
Barisal,1954.0,6.0,36.0,25.4,500.0,86.0,1.631481481,6.4,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-06,1.0
Barisal,1954.0,7.0,33.0,25.8,260.0,85.0,1.57037037,5.6,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-07,0.0
Barisal,1954.0,8.0,33.8,26.4,360.0,87.0,1.32962963,6.6,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-08,0.0
Barisal,1954.0,9.0,34.1,26.4,144.0,88.0,0.937037037,5.6,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-09,0.0
Barisal,1954.0,10.0,33.2,23.7,169.0,86.0,0.490740741,4.3,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-10,0.0
Barisal,1954.0,11.0,29.7,17.7,1.0,76.0,0.312962963,1.0,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-11,0.0
Barisal,1954.0,12.0,29.3,15.2,6.0,78.0,0.337037037,2.1,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1954-12,0.0
Barisal,1955.0,1.0,26.6,12.3,2.0,77.0,0.453703704,1.0,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-01,0.0
Barisal,1955.0,2.0,30.5,15.2,8.0,75.0,0.659259259,1.5,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-02,0.0
Barisal,1955.0,3.0,33.3,20.2,33.0,73.0,1.085185185,2.4,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-03,0.0
Barisal,1955.0,4.0,34.0,23.9,85.0,78.0,1.772222222,3.7,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-04,0.0
Barisal,1955.0,5.0,33.6,25.0,196.0,81.0,1.703703704,4.7,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-05,0.0
Barisal,1955.0,6.0,32.9,25.7,406.0,87.0,1.631481481,6.2,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-06,1.0
Barisal,1955.0,7.0,31.2,25.6,414.0,88.0,1.57037037,6.5,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-07,1.0
Barisal,1955.0,8.0,31.4,25.7,349.0,88.0,1.32962963,6.4,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-08,1.0
Barisal,1955.0,9.0,32.5,25.5,275.0,87.0,0.937037037,5.6,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-09,0.0
Barisal,1955.0,10.0,32.0,23.8,171.0,85.0,0.490740741,3.6,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-10,0.0
Barisal,1955.0,11.0,30.7,18.8,35.0,80.0,0.312962963,2.0,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-11,0.0
Barisal,1955.0,12.0,27.8,13.7,4.0,63.0,0.337037037,1.0,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1955-12,0.0
Barisal,1956.0,1.0,29.4,14.3,17.0,74.0,0.453703704,0.4,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-01,0.0
Barisal,1956.0,2.0,32.8,14.9,0.0,69.0,0.659259259,1.2,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-02,0.0
Barisal,1956.0,3.0,36.7,21.5,20.0,72.0,1.085185185,1.8,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-03,0.0
Barisal,1956.0,4.0,37.2,24.3,92.0,77.0,1.772222222,2.6,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-04,0.0
Barisal,1956.0,5.0,34.4,26.2,343.0,83.0,1.703703704,5.6,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-05,1.0
Barisal,1956.0,6.0,32.2,25.2,784.0,87.0,1.631481481,6.3,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-06,1.0
Barisal,1956.0,7.0,33.8,25.8,319.0,86.0,1.57037037,5.7,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-07,1.0
Barisal,1956.0,8.0,33.3,26.0,497.0,87.0,1.32962963,5.6,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-08,1.0
Barisal,1956.0,9.0,33.4,25.7,700.0,85.0,0.937037037,4.8,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-09,1.0
Barisal,1956.0,10.0,33.8,24.5,184.0,84.0,0.490740741,3.3,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-10,0.0
Barisal,1956.0,11.0,31.3,20.0,46.0,81.0,0.312962963,1.3,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-11,0.0
Barisal,1956.0,12.0,29.5,14.9,0.0,79.0,0.337037037,0.2,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1956-12,0.0
Barisal,1957.0,1.0,30.1,15.1,104.0,80.0,0.453703704,1.0,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-01,0.0
Barisal,1957.0,2.0,30.6,16.3,13.0,80.0,0.659259259,1.6,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-02,0.0
Barisal,1957.0,3.0,36.6,20.0,0.0,70.0,1.085185185,1.8,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-03,0.0
Barisal,1957.0,4.0,37.3,24.9,1.0,85.0,1.772222222,2.3,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-04,0.0
Barisal,1957.0,5.0,36.2,26.7,22.0,77.0,1.703703704,4.2,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-05,0.0
Barisal,1957.0,6.0,35.5,26.5,244.0,83.0,1.631481481,5.3,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-06,0.0
Barisal,1957.0,7.0,33.3,26.0,564.0,87.0,1.57037037,5.8,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-07,1.0
Barisal,1957.0,8.0,35.5,26.3,286.0,87.0,1.32962963,5.3,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-08,0.0
Barisal,1957.0,9.0,34.4,26.3,216.0,86.0,0.937037037,5.3,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-09,0.0
Barisal,1957.0,10.0,33.2,24.4,52.0,80.0,0.490740741,3.2,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-10,0.0
Barisal,1957.0,11.0,30.7,18.5,0.0,73.0,0.312962963,0.9,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-11,0.0
Barisal,1957.0,12.0,29.4,14.8,0.0,76.0,0.337037037,0.2,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1957-12,0.0
Barisal,1958.0,1.0,31.1,15.5,0.0,77.0,0.453703704,1.7,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-01,0.0
Barisal,1958.0,2.0,30.5,16.6,12.0,75.0,0.659259259,2.3,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-02,0.0
Barisal,1958.0,3.0,33.6,16.5,51.0,73.0,1.085185185,2.4,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-03,0.0
Barisal,1958.0,4.0,36.6,24.5,129.0,79.0,1.772222222,3.0,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-04,0.0
Barisal,1958.0,5.0,36.1,26.2,289.0,83.0,1.703703704,4.0,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-05,1.0
Barisal,1958.0,6.0,35.5,27.0,171.0,84.0,1.631481481,4.9,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-06,0.0
Barisal,1958.0,7.0,33.3,26.2,414.0,90.0,1.57037037,6.0,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-07,1.0
Barisal,1958.0,8.0,33.4,26.1,268.0,88.0,1.32962963,5.6,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-08,0.0
Barisal,1958.0,9.0,34.4,26.0,321.0,85.0,0.937037037,5.4,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-09,1.0
Barisal,1958.0,10.0,33.8,25.5,208.0,86.0,0.490740741,3.3,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-10,0.0
Barisal,1958.0,11.0,32.2,21.2,0.0,86.0,0.312962963,1.7,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-11,0.0
Barisal,1958.0,12.0,28.8,16.7,0.0,78.0,0.337037037,0.8,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1958-12,0.0
Barisal,1959.0,1.0,29.9,14.5,24.0,77.0,0.453703704,1.4,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-01,0.0
Barisal,1959.0,2.0,30.5,15.6,5.0,80.0,0.659259259,1.0,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-02,0.0
Barisal,1959.0,3.0,36.4,20.6,59.0,72.0,1.085185185,1.5,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-03,0.0
Barisal,1959.0,4.0,37.2,24.9,59.0,74.0,1.772222222,3.2,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-04,0.0
Barisal,1959.0,5.0,36.1,25.6,258.0,79.0,1.703703704,4.6,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-05,0.0
Barisal,1959.0,6.0,34.6,25.8,377.0,85.0,1.631481481,5.4,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-06,1.0
Barisal,1959.0,7.0,33.8,25.8,751.0,87.0,1.57037037,6.5,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-07,1.0
Barisal,1959.0,8.0,32.7,25.8,621.0,87.0,1.32962963,6.1,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-08,1.0
Barisal,1959.0,9.0,33.8,25.3,608.0,91.0,0.937037037,5.7,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-09,1.0
Barisal,1959.0,10.0,32.3,24.3,475.0,87.0,0.490740741,4.4,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-10,1.0
Barisal,1959.0,11.0,29.9,18.5,0.0,79.0,0.312962963,0.6,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-11,0.0
Barisal,1959.0,12.0,27.2,14.8,0.0,78.0,0.337037037,0.8,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1959-12,0.0
Barisal,1960.0,1.0,27.3,12.8,0.0,71.0,0.3,1.3,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-01,0.0
Barisal,1960.0,2.0,32.7,16.5,0.0,77.0,0.1,0.5,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-02,0.0
Barisal,1960.0,3.0,34.9,19.6,36.0,69.0,0.6,1.8,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-03,0.0
Barisal,1960.0,4.0,36.6,24.9,13.0,71.0,1.0,1.8,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-04,0.0
Barisal,1960.0,5.0,37.2,26.4,324.0,76.0,1.1,4.2,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-05,1.0
Barisal,1960.0,6.0,34.4,26.5,433.0,84.0,0.6,5.0,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-06,1.0
Barisal,1960.0,7.0,32.8,25.5,716.0,89.0,0.4,6.0,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-07,1.0
Barisal,1960.0,8.0,33.6,26.6,823.0,88.0,0.4,6.2,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-08,1.0
Barisal,1960.0,9.0,34.0,25.9,650.0,88.0,0.3,5.4,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-09,1.0
Barisal,1960.0,10.0,33.8,24.1,316.0,80.0,1.6,2.5,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-10,1.0
Barisal,1960.0,11.0,31.7,18.8,79.0,74.0,0.3,1.3,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-11,0.0
Barisal,1960.0,12.0,28.3,15.1,0.0,75.0,0.1,0.8,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1960-12,0.0
Barisal,1961.0,1.0,28.8,14.5,8.0,73.0,0.2,1.7,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-01,0.0
Barisal,1961.0,2.0,31.6,14.9,43.0,70.0,0.3,2.2,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-02,0.0
Barisal,1961.0,3.0,34.4,22.8,51.0,79.0,0.9,2.9,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-03,0.0
Barisal,1961.0,4.0,37.2,24.8,44.0,79.0,0.8,2.9,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-04,0.0
Barisal,1961.0,5.0,36.6,25.5,303.0,81.0,1.2,3.6,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-05,1.0
Barisal,1961.0,6.0,36.1,25.7,553.0,86.0,0.5,5.9,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-06,1.0
Barisal,1961.0,7.0,34.4,26.2,244.0,83.0,0.5,5.6,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-07,0.0
Barisal,1961.0,8.0,33.8,26.0,529.0,86.0,0.3,5.5,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-08,1.0
Barisal,1961.0,9.0,33.3,26.0,206.0,85.0,0.5,5.4,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-09,0.0
Barisal,1961.0,10.0,33.3,24.6,108.0,82.0,0.3,3.2,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-10,0.0
Barisal,1961.0,11.0,31.8,19.3,0.0,75.0,0.2,1.2,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-11,0.0
Barisal,1961.0,12.0,26.6,12.6,0.0,82.0,0.2,0.2,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1961-12,0.0
Barisal,1962.0,1.0,28.3,11.6,0.0,74.0,0.3,0.5,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-01,0.0
Barisal,1962.0,2.0,31.6,16.2,44.0,70.0,0.2,2.1,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-02,0.0
Barisal,1962.0,3.0,37.2,19.9,0.0,58.0,0.2,0.6,8.131914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-03,0.0
Barisal,1962.0,4.0,36.6,24.6,1.0,72.0,1.6,2.7,8.219148936,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-04,0.0
Barisal,1962.0,5.0,36.1,24.4,134.0,75.0,1.4,4.4,7.046808511,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-05,0.0
Barisal,1962.0,6.0,34.8,25.7,325.0,84.0,1.4,6.5,4.072340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-06,1.0
Barisal,1962.0,7.0,34.4,26.6,421.0,84.0,1.2,5.7,3.738297872,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-07,1.0
Barisal,1962.0,8.0,35.6,26.2,229.0,87.0,0.9,5.8,4.272340426,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-08,0.0
Barisal,1962.0,9.0,33.8,26.3,333.0,85.0,1.5,5.4,4.823404255,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-09,1.0
Barisal,1962.0,10.0,32.7,24.3,154.0,82.0,0.6,3.7,7.0,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-10,0.0
Barisal,1962.0,11.0,30.5,18.9,262.0,75.0,0.1,0.6,7.85106383,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-11,0.0
Barisal,1962.0,12.0,27.7,14.5,0.0,71.0,0.2,0.8,7.725531915,41950.0,536809.8,510151.9,22.7,90.36,4.0,1962-12,0.0
Barisal,1963.0,1.0,27.7,12.2,0.0,67.0,0.2,0.5,7.831914894,41950.0,536809.8,510151.9,22.7,90.36,4.0,1963-01,0.0
Barisal,1963.0,2.0,32.7,17.3,0.0,65.0,0.2,0.9,8.314893617,41950.0,536809.8,510151.9,22.7,90.36,4.0,1963-02,0.0
